    Client:ROSNEFT
    Field:BARDARASH
    Well:BR-04
    Top gauge S/N :21903
    Recording Pressure And Temperature for Sampling Job
    Depth @ 2440m
         Date        Time            Time        Pressure     Temperature
    dd-MMM-yy  h:mm:ss tt             day             psi            degC
    23-Sep-21  8:43:45 PM        0.000000         13.4230         29.8258
    23-Sep-21  8:43:50 PM        0.000058         13.3984         29.8239
    23-Sep-21  8:43:55 PM        0.000116         13.3983         29.8226
    23-Sep-21  8:44:00 PM        0.000174         13.3953         29.8210
    23-Sep-21  8:44:05 PM        0.000231         13.3996         29.8195
    23-Sep-21  8:44:10 PM        0.000289         13.3980         29.8178
    23-Sep-21  8:44:15 PM        0.000347         13.3906         29.8178
    23-Sep-21  8:44:20 PM        0.000405         13.3783         29.8220
    23-Sep-21  8:44:25 PM        0.000463         13.3510         29.8318
    23-Sep-21  8:44:30 PM        0.000521         13.3189         29.8473
    23-Sep-21  8:44:35 PM        0.000579         13.2842         29.8682
    23-Sep-21  8:44:40 PM        0.000637         13.2438         29.8934
    23-Sep-21  8:44:45 PM        0.000694         13.2052         29.9225
    23-Sep-21  8:44:50 PM        0.000752         13.1645         29.9550
    23-Sep-21  8:44:55 PM        0.000810         13.1291         29.9903
    23-Sep-21  8:45:00 PM        0.000868         13.0900         30.0285
    23-Sep-21  8:45:05 PM        0.000926         13.0511         30.0700
    23-Sep-21  8:45:10 PM        0.000984         13.0063         30.1141
    23-Sep-21  8:45:15 PM        0.001042         12.9637         30.1605
    23-Sep-21  8:45:20 PM        0.001100         12.9247         30.2096
    23-Sep-21  8:45:25 PM        0.001157         12.8827         30.2604
    23-Sep-21  8:45:30 PM        0.001215         12.8436         30.3131
    23-Sep-21  8:45:35 PM        0.001273         12.8087         30.3659
    23-Sep-21  8:45:40 PM        0.001331         12.7846         30.4168
    23-Sep-21  8:45:45 PM        0.001389         12.7640         30.4649
    23-Sep-21  8:45:50 PM        0.001447         12.7520         30.5093
    23-Sep-21  8:45:55 PM        0.001505         12.7449         30.5499
    23-Sep-21  8:46:00 PM        0.001563         12.7414         30.5870
    23-Sep-21  8:46:05 PM        0.001620         12.7399         30.6205
    23-Sep-21  8:46:10 PM        0.001678         12.7405         30.6509
    23-Sep-21  8:46:15 PM        0.001736         12.7409         30.6782
    23-Sep-21  8:46:20 PM        0.001794         12.7458         30.7027
    23-Sep-21  8:46:25 PM        0.001852         12.7505         30.7247
    23-Sep-21  8:46:30 PM        0.001910         12.7530         30.7442
    23-Sep-21  8:46:35 PM        0.001968         12.7598         30.7614
    23-Sep-21  8:46:40 PM        0.002025         12.7659         30.7768
    23-Sep-21  8:46:45 PM        0.002083         12.7704         30.7905
    23-Sep-21  8:46:50 PM        0.002141         12.7779         30.8023
    23-Sep-21  8:46:55 PM        0.002199         12.7817         30.8128
    23-Sep-21  8:47:00 PM        0.002257         12.7884         30.8219
    23-Sep-21  8:47:05 PM        0.002315         12.7951         30.8299
    23-Sep-21  8:47:10 PM        0.002373         12.7996         30.8368
    23-Sep-21  8:47:15 PM        0.002431         12.8041         30.8425
    23-Sep-21  8:47:20 PM        0.002488         12.8122         30.8474
    23-Sep-21  8:47:25 PM        0.002546         12.8189         30.8514
    23-Sep-21  8:47:30 PM        0.002604         12.8249         30.8547
    23-Sep-21  8:47:35 PM        0.002662         12.8330         30.8569
    23-Sep-21  8:47:40 PM        0.002720         12.8411         30.8585
    23-Sep-21  8:47:45 PM        0.002778         12.8448         30.8594
    23-Sep-21  8:47:50 PM        0.002836         12.8537         30.8596
    23-Sep-21  8:47:55 PM        0.002894         12.8582         30.8594
    23-Sep-21  8:48:00 PM        0.002951         12.8611         30.8588
    23-Sep-21  8:48:05 PM        0.003009         12.8737         30.8577
    23-Sep-21  8:48:10 PM        0.003067         12.8826         30.8562
    23-Sep-21  8:48:15 PM        0.003125         12.8914         30.8540
    23-Sep-21  8:48:20 PM        0.003183         12.8929         30.8516
    23-Sep-21  8:48:25 PM        0.003241         12.9129         30.8486
    23-Sep-21  8:48:30 PM        0.003299         12.9151         30.8453
    23-Sep-21  8:48:35 PM        0.003356         12.9505         30.8417
    23-Sep-21  8:48:40 PM        0.003414         12.9505         30.8378
    23-Sep-21  8:48:45 PM        0.003472         12.9032         30.8333
    23-Sep-21  8:48:50 PM        0.003530         12.8447         30.8286
    23-Sep-21  8:48:55 PM        0.003588         12.7951         30.8234
    23-Sep-21  8:49:00 PM        0.003646         12.7854         30.8178
    23-Sep-21  8:49:05 PM        0.003704         12.7854         30.8119
    23-Sep-21  8:49:10 PM        0.003762         12.7831         30.8057
    23-Sep-21  8:49:15 PM        0.003819         12.7853         30.7989
    23-Sep-21  8:49:20 PM        0.003877         12.7971         30.7919
    23-Sep-21  8:49:25 PM        0.003935         12.7970         30.7845
    23-Sep-21  8:49:30 PM        0.003993         12.8014         30.7768
    23-Sep-21  8:49:35 PM        0.004051         12.8080         30.7686
    23-Sep-21  8:49:40 PM        0.004109         12.8190         30.7605
    23-Sep-21  8:49:45 PM        0.004167         12.8278         30.7520
    23-Sep-21  8:49:50 PM        0.004225         12.8417         30.7433
    23-Sep-21  8:49:55 PM        0.004282         12.8527         30.7344
    23-Sep-21  8:50:00 PM        0.004340         12.8681         30.7253
    23-Sep-21  8:50:05 PM        0.004398         12.8761         30.7164
    23-Sep-21  8:50:10 PM        0.004456         12.8856         30.7070
    23-Sep-21  8:50:15 PM        0.004514         12.8958         30.6976
    23-Sep-21  8:50:20 PM        0.004572         12.9031         30.6881
    23-Sep-21  8:50:25 PM        0.004630         12.9155         30.6786
    23-Sep-21  8:50:30 PM        0.004688         12.9264         30.6690
    23-Sep-21  8:50:35 PM        0.004745         12.9359         30.6593
    23-Sep-21  8:50:40 PM        0.004803         12.9453         30.6495
    23-Sep-21  8:50:45 PM        0.004861         12.9555         30.6396
    23-Sep-21  8:50:50 PM        0.004919         12.9619         30.6297
    23-Sep-21  8:50:55 PM        0.004977         12.9706         30.6197
    23-Sep-21  8:51:00 PM        0.005035         12.9800         30.6098
    23-Sep-21  8:51:05 PM        0.005093         12.9887         30.5998
    23-Sep-21  8:51:10 PM        0.005150         12.9951         30.5898
    23-Sep-21  8:51:15 PM        0.005208         13.0038         30.5797
    23-Sep-21  8:51:20 PM        0.005266         13.0124         30.5697
    23-Sep-21  8:51:25 PM        0.005324         13.0203         30.5598
    23-Sep-21  8:51:30 PM        0.005382         13.0282         30.5498
    23-Sep-21  8:51:35 PM        0.005440         13.0346         30.5398
    23-Sep-21  8:51:40 PM        0.005498         13.0410         30.5300
    23-Sep-21  8:51:45 PM        0.005556         13.0496         30.5202
    23-Sep-21  8:51:50 PM        0.005613         13.0538         30.5104
    23-Sep-21  8:51:55 PM        0.005671         13.0638         30.5006
    23-Sep-21  8:52:00 PM        0.005729         13.0695         30.4910
    23-Sep-21  8:52:05 PM        0.005787         13.0766         30.4813
    23-Sep-21  8:52:10 PM        0.005845         13.0793         30.4717
    23-Sep-21  8:52:15 PM        0.005903         13.0908         30.4622
    23-Sep-21  8:52:20 PM        0.005961         13.0949         30.4526
    23-Sep-21  8:52:25 PM        0.006019         13.1028         30.4431
    23-Sep-21  8:52:30 PM        0.006076         13.1076         30.4336
    23-Sep-21  8:52:35 PM        0.006134         13.1147         30.4241
    23-Sep-21  8:52:40 PM        0.006192         13.1188         30.4147
    23-Sep-21  8:52:45 PM        0.006250         13.1237         30.4053
    23-Sep-21  8:52:50 PM        0.006308         13.1329         30.3962
    23-Sep-21  8:52:55 PM        0.006366         13.1334         30.3870
    23-Sep-21  8:53:00 PM        0.006424         13.1404         30.3778
    23-Sep-21  8:53:05 PM        0.006481         13.1467         30.3690
    23-Sep-21  8:53:10 PM        0.006539         13.1523         30.3599
    23-Sep-21  8:53:15 PM        0.006597         13.1557         30.3510
    23-Sep-21  8:53:20 PM        0.006655         13.1627         30.3422
    23-Sep-21  8:53:25 PM        0.006713         13.1668         30.3331
    23-Sep-21  8:53:30 PM        0.006771         13.1738         30.3240
    23-Sep-21  8:53:35 PM        0.006829         13.1794         30.3151
    23-Sep-21  8:53:40 PM        0.006887         13.1827         30.3062
    23-Sep-21  8:53:45 PM        0.006944         13.1912         30.2969
    23-Sep-21  8:53:50 PM        0.007002         13.1960         30.2879
    23-Sep-21  8:53:55 PM        0.007060         13.1985         30.2787
    23-Sep-21  8:54:00 PM        0.007118         13.2048         30.2698
    23-Sep-21  8:54:05 PM        0.007176         13.2110         30.2605
    23-Sep-21  8:54:10 PM        0.007234         13.2165         30.2512
    23-Sep-21  8:54:15 PM        0.007292         13.2220         30.2421
    23-Sep-21  8:54:20 PM        0.007350         13.2245         30.2327
    23-Sep-21  8:54:25 PM        0.007407         13.2307         30.2236
    23-Sep-21  8:54:30 PM        0.007465         13.2370         30.2144
    23-Sep-21  8:54:35 PM        0.007523         13.2431         30.2050
    23-Sep-21  8:54:40 PM        0.007581         13.2464         30.1957
    23-Sep-21  8:54:45 PM        0.007639         13.2511         30.1865
    23-Sep-21  8:54:50 PM        0.007697         13.2573         30.1772
    23-Sep-21  8:54:55 PM        0.007755         13.2620         30.1678
    23-Sep-21  8:55:00 PM        0.007813         13.2659         30.1586
    23-Sep-21  8:55:05 PM        0.007870         13.2706         30.1493
    23-Sep-21  8:55:10 PM        0.007928         13.2775         30.1401
    23-Sep-21  8:55:15 PM        0.007986         13.2822         30.1309
    23-Sep-21  8:55:20 PM        0.008044         13.2869         30.1216
    23-Sep-21  8:55:25 PM        0.008102         13.3189         30.1122
    23-Sep-21  8:55:30 PM        0.008160         13.3117         30.1030
    23-Sep-21  8:55:35 PM        0.008218         13.4983         30.0939
    23-Sep-21  8:55:40 PM        0.008275         13.5555         30.0855
    23-Sep-21  8:55:45 PM        0.008333         13.5484         30.0781
    23-Sep-21  8:55:50 PM        0.008391         13.5280         30.0717
    23-Sep-21  8:55:55 PM        0.008449         13.5211         30.0668
    23-Sep-21  8:56:00 PM        0.008507         13.5150         30.0632
    23-Sep-21  8:56:05 PM        0.008565         13.5037         30.0606
    23-Sep-21  8:56:10 PM        0.008623         13.4386         30.0585
    23-Sep-21  8:56:15 PM        0.008681         13.2832         30.0564
    23-Sep-21  8:56:20 PM        0.008738         13.2091         30.0545
    23-Sep-21  8:56:25 PM        0.008796         13.2216         30.0524
    23-Sep-21  8:56:30 PM        0.008854         13.2429         30.0502
    23-Sep-21  8:56:35 PM        0.008912         13.2472         30.0475
    23-Sep-21  8:56:40 PM        0.008970         13.3069         30.0447
    23-Sep-21  8:56:45 PM        0.009028         13.3562         30.0415
    23-Sep-21  8:56:50 PM        0.009086         13.4144         30.0379
    23-Sep-21  8:56:55 PM        0.009144         13.4733         30.0341
    23-Sep-21  8:57:00 PM        0.009201         13.5455         30.0301
    23-Sep-21  8:57:05 PM        0.009259         13.5578         30.0259
    23-Sep-21  8:57:10 PM        0.009317         13.5406         30.0223
    23-Sep-21  8:57:15 PM        0.009375         13.5057         30.0198
    23-Sep-21  8:57:20 PM        0.009433         13.4724         30.0198
    23-Sep-21  8:57:25 PM        0.009491         13.4357         30.0228
    23-Sep-21  8:57:30 PM        0.009549         13.4175         30.0286
    23-Sep-21  8:57:35 PM        0.009606         13.3914         30.0362
    23-Sep-21  8:57:40 PM        0.009664         13.3676         30.0459
    23-Sep-21  8:57:45 PM        0.009722         13.3446         30.0576
    23-Sep-21  8:57:50 PM        0.009780         13.3291         30.0709
    23-Sep-21  8:57:55 PM        0.009838         13.3218         30.0851
    23-Sep-21  8:58:00 PM        0.009896         13.3085         30.0989
    23-Sep-21  8:58:05 PM        0.009954         13.3013         30.1146
    23-Sep-21  8:58:10 PM        0.010012         13.3038         30.1339
    23-Sep-21  8:58:15 PM        0.010069         13.2975         30.1550
    23-Sep-21  8:58:20 PM        0.010127         13.3045         30.1760
    23-Sep-21  8:58:25 PM        0.010185         13.3152         30.1959
    23-Sep-21  8:58:30 PM        0.010243         13.3501         30.2142
    23-Sep-21  8:58:35 PM        0.010301         13.3479         30.2306
    23-Sep-21  8:58:40 PM        0.010359         13.3759         30.2454
    23-Sep-21  8:58:45 PM        0.010417         13.3869         30.2583
    23-Sep-21  8:58:50 PM        0.010475         13.3940         30.2693
    23-Sep-21  8:58:55 PM        0.010532         13.4196         30.2788
    23-Sep-21  8:59:00 PM        0.010590         13.4444         30.2868
    23-Sep-21  8:59:05 PM        0.010648         13.4661         30.2934
    23-Sep-21  8:59:10 PM        0.010706         13.4855         30.2988
    23-Sep-21  8:59:15 PM        0.010764         13.5027         30.3032
    23-Sep-21  8:59:20 PM        0.010822         13.5228         30.3067
    23-Sep-21  8:59:25 PM        0.010880         13.5274         30.3092
    23-Sep-21  8:59:30 PM        0.010938         13.5090         30.3116
    23-Sep-21  8:59:35 PM        0.010995         13.4943         30.3145
    23-Sep-21  8:59:40 PM        0.011053         13.5115         30.3187
    23-Sep-21  8:59:45 PM        0.011111         13.5280         30.3235
    23-Sep-21  8:59:50 PM        0.011169         13.5252         30.3283
    23-Sep-21  8:59:55 PM        0.011227         13.5254         30.3329
    23-Sep-21  9:00:00 PM        0.011285         13.5219         30.3377
    23-Sep-21  9:00:05 PM        0.011343         13.5177         30.3432
    23-Sep-21  9:00:10 PM        0.011400         13.5105         30.3497
    23-Sep-21  9:00:15 PM        0.011458         13.5005         30.3570
    23-Sep-21  9:00:20 PM        0.011516         13.4912         30.3650
    23-Sep-21  9:00:25 PM        0.011574         13.4900         30.3733
    23-Sep-21  9:00:30 PM        0.011632         13.4711         30.3821
    23-Sep-21  9:00:35 PM        0.011690         13.4774         30.3909
    23-Sep-21  9:00:40 PM        0.011748         13.4274         30.3990
    23-Sep-21  9:00:45 PM        0.011806         13.4188         30.4067
    23-Sep-21  9:00:50 PM        0.011863         13.4368         30.4136
    23-Sep-21  9:00:55 PM        0.011921         13.4525         30.4195
    23-Sep-21  9:01:00 PM        0.011979         13.4697         30.4246
    23-Sep-21  9:01:05 PM        0.012037         13.4876         30.4290
    23-Sep-21  9:01:10 PM        0.012095         13.5010         30.4324
    23-Sep-21  9:01:15 PM        0.012153         13.5188         30.4351
    23-Sep-21  9:01:20 PM        0.012211         13.5322         30.4372
    23-Sep-21  9:01:25 PM        0.012269         13.5463         30.4386
    23-Sep-21  9:01:30 PM        0.012326         13.5626         30.4393
    23-Sep-21  9:01:35 PM        0.012384         13.5752         30.4393
    23-Sep-21  9:01:40 PM        0.012442         13.5877         30.4387
    23-Sep-21  9:01:45 PM        0.012500         13.6003         30.4377
    23-Sep-21  9:01:50 PM        0.012558         13.6113         30.4363
    23-Sep-21  9:01:55 PM        0.012616         13.6209         30.4345
    23-Sep-21  9:02:00 PM        0.012674         13.6341         30.4320
    23-Sep-21  9:02:05 PM        0.012731         13.6421         30.4294
    23-Sep-21  9:02:10 PM        0.012789         13.6539         30.4263
    23-Sep-21  9:02:15 PM        0.012847         13.6634         30.4228
    23-Sep-21  9:02:20 PM        0.012905         13.6691         30.4188
    23-Sep-21  9:02:25 PM        0.012963         13.6793         30.4146
    23-Sep-21  9:02:30 PM        0.013021         13.6881         30.4102
    23-Sep-21  9:02:35 PM        0.013079         13.6923         30.4054
    23-Sep-21  9:02:40 PM        0.013137         13.6996         30.4008
    23-Sep-21  9:02:45 PM        0.013194         13.7068         30.3960
    23-Sep-21  9:02:50 PM        0.013252         13.7140         30.3910
    23-Sep-21  9:02:55 PM        0.013310         13.7175         30.3858
    23-Sep-21  9:03:00 PM        0.013368         13.7240         30.3807
    23-Sep-21  9:03:05 PM        0.013426         13.7297         30.3757
    23-Sep-21  9:03:10 PM        0.013484         13.7317         30.3705
    23-Sep-21  9:03:15 PM        0.013542         13.7360         30.3656
    23-Sep-21  9:03:20 PM        0.013600         13.7380         30.3606
    23-Sep-21  9:03:25 PM        0.013657         13.7400         30.3556
    23-Sep-21  9:03:30 PM        0.013715         13.7442         30.3505
    23-Sep-21  9:03:35 PM        0.013773         13.7470         30.3455
    23-Sep-21  9:03:40 PM        0.013831         13.7512         30.3406
    23-Sep-21  9:03:45 PM        0.013889         13.7540         30.3358
    23-Sep-21  9:03:50 PM        0.013947         13.7553         30.3310
    23-Sep-21  9:03:55 PM        0.014005         13.7588         30.3263
    23-Sep-21  9:04:00 PM        0.014063         13.7601         30.3216
    23-Sep-21  9:04:05 PM        0.014120         13.8449         30.3170
    23-Sep-21  9:04:10 PM        0.014178         13.8662         30.3123
    23-Sep-21  9:04:15 PM        0.014236         13.8734         30.3076
    23-Sep-21  9:04:20 PM        0.014294         13.8554         30.3030
    23-Sep-21  9:04:25 PM        0.014352         13.8316         30.2980
    23-Sep-21  9:04:30 PM        0.014410         13.8225         30.2928
    23-Sep-21  9:04:35 PM        0.014468         13.8156         30.2875
    23-Sep-21  9:04:40 PM        0.014525         13.8116         30.2820
    23-Sep-21  9:04:45 PM        0.014583         13.8151         30.2762
    23-Sep-21  9:04:50 PM        0.014641         13.8163         30.2704
    23-Sep-21  9:04:55 PM        0.014699         13.8212         30.2642
    23-Sep-21  9:05:00 PM        0.014757         13.8239         30.2579
    23-Sep-21  9:05:05 PM        0.014815         13.8310         30.2515
    23-Sep-21  9:05:10 PM        0.014873         13.8307         30.2451
    23-Sep-21  9:05:15 PM        0.014931         13.8060         30.2386
    23-Sep-21  9:05:20 PM        0.014988         13.8064         30.2319
    23-Sep-21  9:05:25 PM        0.015046         13.8083         30.2254
    23-Sep-21  9:05:30 PM        0.015104         13.8087         30.2187
    23-Sep-21  9:05:35 PM        0.015162         13.8106         30.2121
    23-Sep-21  9:05:40 PM        0.015220         13.8147         30.2052
    23-Sep-21  9:05:45 PM        0.015278         13.8181         30.1986
    23-Sep-21  9:05:50 PM        0.015336         13.8229         30.1918
    23-Sep-21  9:05:55 PM        0.015394         13.8152         30.1850
    23-Sep-21  9:06:00 PM        0.015451         13.8170         30.1783
    23-Sep-21  9:06:05 PM        0.015509         13.8034         30.1715
    23-Sep-21  9:06:10 PM        0.015567         13.8060         30.1646
    23-Sep-21  9:06:15 PM        0.015625         13.7990         30.1579
    23-Sep-21  9:06:20 PM        0.015683         13.7964         30.1510
    23-Sep-21  9:06:25 PM        0.015741         13.7923         30.1443
    23-Sep-21  9:06:30 PM        0.015799         13.7934         30.1374
    23-Sep-21  9:06:35 PM        0.015856         13.7872         30.1306
    23-Sep-21  9:06:40 PM        0.015914         13.6160         30.1238
    23-Sep-21  9:06:45 PM        0.015972         13.7628         30.1170
    23-Sep-21  9:06:50 PM        0.016030         13.8977         30.1102
    23-Sep-21  9:06:55 PM        0.016088         13.9269         30.1035
    23-Sep-21  9:07:00 PM        0.016146         13.9701         30.0971
    23-Sep-21  9:07:05 PM        0.016204         13.9084         30.0906
    23-Sep-21  9:07:10 PM        0.016262         13.9405         30.0840
    23-Sep-21  9:07:15 PM        0.016319         13.9402         30.0776
    23-Sep-21  9:07:20 PM        0.016377         13.9243         30.0710
    23-Sep-21  9:07:25 PM        0.016435         13.9801         30.0647
    23-Sep-21  9:07:30 PM        0.016493         13.9738         30.0583
    23-Sep-21  9:07:35 PM        0.016551         13.9734         30.0519
    23-Sep-21  9:07:40 PM        0.016609         13.9745         30.0454
    23-Sep-21  9:07:45 PM        0.016667         13.9763         30.0389
    23-Sep-21  9:07:50 PM        0.016725         13.9885         30.0323
    23-Sep-21  9:07:55 PM        0.016782         13.9881         30.0255
    23-Sep-21  9:08:00 PM        0.016840         13.9899         30.0188
    23-Sep-21  9:08:05 PM        0.016898         13.9466         30.0119
    23-Sep-21  9:08:10 PM        0.016956         13.8825         30.0050
    23-Sep-21  9:08:15 PM        0.017014         13.8592         29.9979
    23-Sep-21  9:08:20 PM        0.017072         13.8432         29.9908
    23-Sep-21  9:08:25 PM        0.017130         13.8257         29.9835
    23-Sep-21  9:08:30 PM        0.017188         13.8260         29.9761
    23-Sep-21  9:08:35 PM        0.017245         13.8196         29.9687
    23-Sep-21  9:08:40 PM        0.017303         13.8561         29.9613
    23-Sep-21  9:08:45 PM        0.017361         13.8238         29.9537
    23-Sep-21  9:08:50 PM        0.017419         13.8166         29.9460
    23-Sep-21  9:08:55 PM        0.017477         13.8132         29.9385
    23-Sep-21  9:09:00 PM        0.017535         13.8075         29.9308
    23-Sep-21  9:09:05 PM        0.017593         13.7958         29.9231
    23-Sep-21  9:09:10 PM        0.017650         13.7827         29.9152
    23-Sep-21  9:09:15 PM        0.017708         13.7903         29.9076
    23-Sep-21  9:09:20 PM        0.017766         13.7898         29.8996
    23-Sep-21  9:09:25 PM        0.017824         13.7944         29.8918
    23-Sep-21  9:09:30 PM        0.017882         13.7938         29.8838
    23-Sep-21  9:09:35 PM        0.017940         13.7962         29.8760
    23-Sep-21  9:09:40 PM        0.017998         13.7964         29.8682
    23-Sep-21  9:09:45 PM        0.018056         13.7973         29.8604
    23-Sep-21  9:09:50 PM        0.018113         13.8012         29.8526
    23-Sep-21  9:09:55 PM        0.018171         13.8014         29.8448
    23-Sep-21  9:10:00 PM        0.018229         13.8030         29.8370
    23-Sep-21  9:10:05 PM        0.018287         13.8039         29.8292
    23-Sep-21  9:10:10 PM        0.018345         13.8077         29.8213
    23-Sep-21  9:10:15 PM        0.018403         13.8086         29.8137
    23-Sep-21  9:10:20 PM        0.018461         13.8088         29.8058
    23-Sep-21  9:10:25 PM        0.018519         13.8082         29.7981
    23-Sep-21  9:10:30 PM        0.018576         13.8120         29.7906
    23-Sep-21  9:10:35 PM        0.018634         13.8115         29.7830
    23-Sep-21  9:10:40 PM        0.018692         13.8131         29.7755
    23-Sep-21  9:10:45 PM        0.018750         13.8118         29.7681
    23-Sep-21  9:10:50 PM        0.018808         13.8112         29.7606
    23-Sep-21  9:10:55 PM        0.018866         13.8143         29.7534
    23-Sep-21  9:11:00 PM        0.018924         13.8144         29.7460
    23-Sep-21  9:11:05 PM        0.018981         13.8146         29.7388
    23-Sep-21  9:11:10 PM        0.019039         13.8155         29.7313
    23-Sep-21  9:11:15 PM        0.019097         13.8149         29.7240
    23-Sep-21  9:11:20 PM        0.019155         13.8172         29.7167
    23-Sep-21  9:11:25 PM        0.019213         13.8196         29.7094
    23-Sep-21  9:11:30 PM        0.019271         13.8219         29.7021
    23-Sep-21  9:11:35 PM        0.019329         13.8213         29.6948
    23-Sep-21  9:11:40 PM        0.019387         13.8237         29.6876
    23-Sep-21  9:11:45 PM        0.019444         13.8245         29.6803
    23-Sep-21  9:11:50 PM        0.019502         13.8224         29.6731
    23-Sep-21  9:11:55 PM        0.019560         13.8233         29.6658
    23-Sep-21  9:12:00 PM        0.019618         13.8256         29.6586
    23-Sep-21  9:12:05 PM        0.019676         13.8287         29.6512
    23-Sep-21  9:12:10 PM        0.019734         13.8280         29.6440
    23-Sep-21  9:12:15 PM        0.019792         13.8296         29.6368
    23-Sep-21  9:12:20 PM        0.019850         13.8290         29.6295
    23-Sep-21  9:12:25 PM        0.019907         13.8313         29.6223
    23-Sep-21  9:12:30 PM        0.019965         13.8344         29.6152
    23-Sep-21  9:12:35 PM        0.020023         13.8322         29.6080
    23-Sep-21  9:12:40 PM        0.020081         13.8331         29.6008
    23-Sep-21  9:12:45 PM        0.020139         13.8339         29.5938
    23-Sep-21  9:12:50 PM        0.020197         13.8333         29.5866
    23-Sep-21  9:12:55 PM        0.020255         13.8356         29.5796
    23-Sep-21  9:13:00 PM        0.020313         13.8349         29.5726
    23-Sep-21  9:13:05 PM        0.020370         13.8387         29.5656
    23-Sep-21  9:13:10 PM        0.020428         13.8381         29.5585
    23-Sep-21  9:13:15 PM        0.020486         13.8389         29.5516
    23-Sep-21  9:13:20 PM        0.020544         13.8397         29.5445
    23-Sep-21  9:13:25 PM        0.020602         13.8405         29.5373
    23-Sep-21  9:13:30 PM        0.020660         13.8428         29.5303
    23-Sep-21  9:13:35 PM        0.020718         13.8399         29.5233
    23-Sep-21  9:13:40 PM        0.020775         13.8392         29.5163
    23-Sep-21  9:13:45 PM        0.020833         13.8386         29.5096
    23-Sep-21  9:13:50 PM        0.020891         13.8402         29.5029
    23-Sep-21  9:13:55 PM        0.020949         13.8402         29.4963
    23-Sep-21  9:14:00 PM        0.021007         13.8389         29.4897
    23-Sep-21  9:14:05 PM        0.021065         13.8153         29.4834
    23-Sep-21  9:14:10 PM        0.021123         14.0031         29.4770
    23-Sep-21  9:14:15 PM        0.021181         14.0432         29.4709
    23-Sep-21  9:14:20 PM        0.021238         14.0477         29.4648
    23-Sep-21  9:14:25 PM        0.021296         14.0405         29.4588
    23-Sep-21  9:14:30 PM        0.021354         14.0185         29.4531
    23-Sep-21  9:14:35 PM        0.021412         14.0039         29.4474
    23-Sep-21  9:14:40 PM        0.021470         14.0314         29.4421
    23-Sep-21  9:14:45 PM        0.021528         14.0095         29.4368
    23-Sep-21  9:14:50 PM        0.021586         14.0089         29.4316
    23-Sep-21  9:14:55 PM        0.021644         13.9729         29.4263
    23-Sep-21  9:15:00 PM        0.021701         13.9776         29.4213
    23-Sep-21  9:15:05 PM        0.021759         13.9571         29.4159
    23-Sep-21  9:15:10 PM        0.021817         13.9521         29.4108
    23-Sep-21  9:15:15 PM        0.021875         13.9420         29.4055
    23-Sep-21  9:15:20 PM        0.021933         14.0020         29.4005
    23-Sep-21  9:15:25 PM        0.021991         14.0251         29.3953
    23-Sep-21  9:15:30 PM        0.022049         14.0261         29.3903
    23-Sep-21  9:15:35 PM        0.022106         14.0256         29.3853
    23-Sep-21  9:15:40 PM        0.022164         14.0236         29.3804
    23-Sep-21  9:15:45 PM        0.022222         14.0231         29.3755
    23-Sep-21  9:15:50 PM        0.022280         14.0211         29.3707
    23-Sep-21  9:15:55 PM        0.022338         14.0235         29.3659
    23-Sep-21  9:16:00 PM        0.022396         14.0230         29.3610
    23-Sep-21  9:16:05 PM        0.022454         14.0225         29.3563
    23-Sep-21  9:16:10 PM        0.022512         14.0220         29.3515
    23-Sep-21  9:16:15 PM        0.022569         14.0244         29.3468
    23-Sep-21  9:16:20 PM        0.022627         14.0239         29.3419
    23-Sep-21  9:16:25 PM        0.022685         14.0234         29.3371
    23-Sep-21  9:16:30 PM        0.022743         14.0229         29.3323
    23-Sep-21  9:16:35 PM        0.022801         14.0223         29.3276
    23-Sep-21  9:16:40 PM        0.022859         14.0233         29.3228
    23-Sep-21  9:16:45 PM        0.022917         14.0235         29.3179
    23-Sep-21  9:16:50 PM        0.022975         14.0252         29.3133
    23-Sep-21  9:16:55 PM        0.023032         14.0247         29.3082
    23-Sep-21  9:17:00 PM        0.023090         14.0241         29.3033
    23-Sep-21  9:17:05 PM        0.023148         14.0236         29.2984
    23-Sep-21  9:17:10 PM        0.023206         14.0245         29.2937
    23-Sep-21  9:17:15 PM        0.023264         14.0247         29.2888
    23-Sep-21  9:17:20 PM        0.023322         14.0220         29.2839
    23-Sep-21  9:17:25 PM        0.023380         14.0236         29.2788
    23-Sep-21  9:17:30 PM        0.023438         14.0231         29.2740
    23-Sep-21  9:17:35 PM        0.023495         14.0262         29.2692
    23-Sep-21  9:17:40 PM        0.023553         14.0242         29.2641
    23-Sep-21  9:17:45 PM        0.023611         14.0258         29.2592
    23-Sep-21  9:17:50 PM        0.023669         14.0275         29.2543
    23-Sep-21  9:17:55 PM        0.023727         14.0254         29.2493
    23-Sep-21  9:18:00 PM        0.023785         14.0263         29.2443
    23-Sep-21  9:18:05 PM        0.023843         14.0243         29.2393
    23-Sep-21  9:18:10 PM        0.023900         14.0252         29.2343
    23-Sep-21  9:18:15 PM        0.023958         14.0268         29.2293
    23-Sep-21  9:18:20 PM        0.024016         14.0240         29.2242
    23-Sep-21  9:18:25 PM        0.024074         14.0257         29.2193
    23-Sep-21  9:18:30 PM        0.024132         14.0251         29.2141
    23-Sep-21  9:18:35 PM        0.024190         14.0267         29.2091
    23-Sep-21  9:18:40 PM        0.024248         14.0261         29.2038
